Date,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY
2010-02-09,80.90521240234375,81.60696460685654,80.18836553364538,80.83729792736375,337820500
2010-02-10,80.74671936035156,81.19191390075201,80.06760367786129,80.77690291923172,240511500
2010-02-11,81.59182739257812,81.6823780596868,80.17323481608982,80.64107129409774,223591600
2010-02-12,81.52392578125,81.56919824026893,80.36943202086653,80.73162320686815,304622100
2010-02-16,82.80671691894531,82.88972028672012,81.35794028366493,82.14269573367345,159317500
2010-02-17,83.19911193847656,83.31229889204765,82.80673126702048,83.2066535136344,168845100
2010-02-18,83.68956756591797,83.86311586944515,83.03308797671491,83.06327154187755,193708600
2010-02-19,83.86312866210938,84.18759484094456,83.27456344397285,83.47075376899413,222684900
2010-02-22,83.87821197509766,84.19513077937398,83.62920187591205,84.17249454434375,132346900
2010-02-23,82.85953521728516,83.90838965621839,82.64070868411488,83.65183798369728,207497000
2010-02-24,83.62163543701172,83.75745857308291,82.89724729694039,83.10852645151222,176350700
2010-02-25,83.50845336914062,83.56882049020878,82.20304747836374,82.429415546981,259634700
2010-02-26,83.56129455566406,83.84803557569143,83.08591630862021,83.58393079262896,173589300
2010-03-01,84.4290542602539,84.5120576345563,83.88576154006628,83.90839777725293,147709700
2010-03-02,84.6629638671875,85.07043337915754,84.5120517917586,84.7912454639214,160992400
2010-03-03,84.73844909667969,85.24401102180157,84.52716407294994,84.88181388090742,150785000
2010-03-04,84.99495697021484,85.11569120716223,84.53466776647218,84.85158650307115,135770400
2010-03-05,86.2098388671875,86.27774757430511,85.34208003792675,85.54581767313296,176118800
2010-03-08,86.22494506835938,86.4135880796515,86.07403296209681,86.21740349289573,114631200
2010-03-09,86.36832427978516,86.76824658281105,85.92312949171587,85.96840197675928,154556700
2010-03-10,86.75312042236328,86.98703583721742,86.33056205825878,86.40601808657374,186088800
2010-03-11,87.1153564453125,87.13799844668014,86.28532819329514,86.54942730662854,160791100
2010-03-12,87.12287139892578,87.50770468214344,86.88140861977342,87.4926100201751,162074800
2010-03-15,87.14550018310547,87.20586731196323,86.47393170611008,86.97195188379723,146816800
2010-03-16,87.83971405029297,87.92271165952636,87.14550355541702,87.38696632326581,168673000
2010-03-17,88.36036682128906,88.64710782279825,87.8472577078231,88.1038151430194,177468100
2010-03-18,88.3150863647461,88.48863465919455,87.96043668879564,88.36790616178598,196509100
2010-03-19,87.86808013916016,88.86821670678637,87.52712094389791,87.86808013916016,226641100
2010-03-22,88.33780670166016,88.49692440539424,87.31494103564856,87.36797834334892,184477800
2010-03-23,88.95912170410156,89.03488847143055,88.17870723677493,88.46662904551242,182941600
2010-03-24,88.5272445678711,88.97427835035101,87.57257283424433,88.62574657417446,196072600
2010-03-25,88.38330841064453,89.53497862350329,88.27723375080105,89.12583102954895,223396300
2010-03-26,88.33026123046875,88.96670911855543,87.9817294183306,88.54998893868004,205808500
2010-03-29,88.89094543457031,89.05005741213361,88.41360950188043,88.77729237041511,134513500
2010-03-30,88.9515609741211,89.27736334096606,88.58029969396961,88.99701988742763,145772500
2010-03-31,88.64848327636719,89.04247399189403,88.3529887945634,88.61059699690121,161078700
2010-04-01,89.25462341308594,89.59557678415459,88.72424443731502,89.25462341308594,161215200
2010-04-05,89.98197937011719,90.04258931011412,89.34552586476642,89.59556137689113,105847600
2010-04-06,90.19412994384766,90.35324187737709,89.62587056097107,89.72436677297499,110384200
2010-04-07,89.67890930175781,90.43658849100508,89.26218343541842,90.01228999482932,184576300
2010-04-08,89.98953247070312,90.14107173939249,89.10304942624045,89.3682359206568,158704000
2010-04-09,90.58055114746094,90.61843163927954,90.01229174447971,90.178976313622,133006500
2010-04-12,90.7245101928711,90.95939468710237,90.58812769902623,90.69420232972404,110279000
2010-04-13,90.7927017211914,90.95181366266604,90.16382658538663,90.63358977971676,125043600
2010-04-14,91.8231430053711,91.8231430053711,90.98211864092619,91.12607375638272,161609000
2010-04-15,91.89891815185547,92.11106741978352,91.64130419748996,91.67161206157026,144615300
2010-04-16,90.43660736083984,91.8989287324296,89.97442249651225,91.57312638184843,366786700
2010-04-19,90.77752685546875,90.86845042422395,89.76223968388186,90.17138707233154,217947800
2010-04-20,91.5882797241211,91.66405228526457,90.8230277261583,91.34582255811247,157708000
2010-04-21,91.42157745361328,91.85345437775823,90.91392798296661,91.64129934044051,192910100
2010-04-22,91.69432830810547,91.80798133687908,90.25474254575025,90.7775372290958,115360300
2010-04-23,92.29292297363281,92.33080925470027,91.39886107840894,91.63374561588434,177335500
2010-04-26,91.94437408447266,92.52779033304301,91.85345627580577,92.32321370227488,143457300
2010-04-27,89.76984405517578,91.9368014878655,89.59557527648666,91.4140067130665,355853300
2010-04-28,90.4517593383789,90.67906545718182,89.61073479169674,90.20172954445738,300674100
2010-04-29,91.5730972290039,91.76251700553574,90.97453004148736,90.99725948976992,193775000
2010-04-30,90.01985931396484,91.68675693738467,89.9971298640247,91.58825494679976,270000900
2010-05-03,91.18669891357422,91.43673445982131,90.31536659766215,90.45174909737564,182747900
2010-05-04,89.04244995117188,90.18654707065896,88.58784362349326,90.171396031344,360353400
2010-05-05,88.5121078491211,89.25463620940194,87.86808151108363,88.31510958526943,328973200
2010-05-06,85.57227325439453,88.64844832953148,79.55629978291286,88.08776745440039,647356600
2010-05-07,84.29940032958984,86.20117120586356,82.89769478415843,85.34499567999416,637558800
2010-05-10,88.01201629638672,88.38327747589499,87.06491732167852,87.74682395896171,396159600
2010-05-11,87.76197814941406,88.92122633481193,87.06491471227241,87.18614037147246,317849800
2010-05-12,88.98944854736328,89.11825844636041,87.95900403919869,88.1105433966555,235607100
2010-05-13,87.88321685791016,89.16369667327271,87.80745008708078,88.74697076276001,234452500
2010-05-14,86.29208374023438,87.38314363948716,85.51925349868601,87.22403170095173,345601400
2010-05-17,86.3375473022461,86.76942423890371,84.68580632367885,86.52696711272108,325739800
2010-05-18,85.16316986083984,87.29982564160099,84.88282638816749,87.04221162713323,360556800
2010-05-19,84.6782455444336,85.44349752379676,83.61749330118964,84.68581817585604,394742700
2010-05-20,81.4808349609375,83.26138021106003,81.4277976396363,82.87496213836016,530418300
2010-05-21,82.67035675048828,82.87492753849007,79.82906047993434,80.24578624520174,500909400
2010-05-24,81.60964965820312,82.88255131539788,81.53388287230818,82.22336813877793,269823000
2010-05-25,81.69300079345703,81.73088707947528,79.08658154869065,79.63969010912469,396505200
2010-05-26,81.20046997070312,82.94313426040827,80.95801288332643,82.19303354956051,349719300
2010-05-27,83.9205551147461,83.95086297833771,82.42034766044725,82.73099892678596,300870500
2010-05-28,82.86736297607422,83.89022857690401,82.47336661772195,83.82961286321402,297933500
2010-06-01,81.47325134277344,83.30683379702613,81.35202566496069,82.09454811572823,277909400
2010-06-02,83.59474182128906,83.60231445071636,81.45808685425732,81.88996373757331,240243700
2010-06-03,83.88263702392578,84.14782350397648,83.0264618795816,83.83717813609758,226618300
2010-06-04,80.93531036376953,82.83708720789903,80.66254532713602,82.29155713463201,398475600
2010-06-07,79.92757415771484,81.53385608181554,79.86696421729532,81.22320484689466,264609100
2010-06-08,80.78373718261719,80.94284907918083,79.29110862546948,79.98817191916696,357774300
2010-06-09,80.35189056396484,82.04151213398853,80.01093141700564,81.2535249831528,268023300
2010-06-10,82.70069122314453,82.79918744453238,80.34430829520205,81.72328429780146,317890600
2010-06-11,83.10226440429688,83.1553017231455,81.92028656673666,81.97332388558529,214128200
2010-06-14,82.97345733642578,84.19332140681857,82.89011215542001,83.73870922655657,207196100
2010-06-15,84.86007690429688,84.93584367397749,83.41290674667107,83.55686765550801,238268700
2010-06-16,84.82978057861328,85.17831239105763,84.25394264557556,84.42063302992607,216374000
2010-06-17,84.96614837646484,85.11010927994515,84.14028079059818,85.07222300619756,263185800
2010-06-18,85.05827331542969,85.3627823027156,84.78421058036307,85.13440056225117,174006600
2010-06-21,84.8146743774414,86.1773679660854,84.34267608881413,86.11646964508304,213140700
2010-06-22,83.41390228271484,85.18769570788106,83.29209984157522,84.81466810871112,239355400
2010-06-23,83.15508270263672,83.76410662888314,82.58411950470308,83.46720623060868,254639900
2010-06-24,81.7771224975586,82.8505356809863,81.56396391569272,82.74395639005336,268523600
2010-06-25,82.11970520019531,82.53840790526556,81.28228817378312,82.02073456536341,238726500
2010-06-28,81.86088562011719,82.46230080955196,81.56398525937736,82.24152770395156,169218600
2010-06-29,79.33340454101562,81.8456440515397,78.8309601237924,80.71132671542973,373649500
2010-06-30,78.57974243164062,79.84347096434398,78.32090282827852,79.11263895600894,284101700
2010-07-01,78.22954559326172,78.78527966160765,76.98864895404044,78.52644588909277,382924800
2010-07-02,77.80323028564453,78.73199778816415,77.36168993551168,78.49600158308138,233385200
2010-07-06,78.31329345703125,79.45521954869211,77.55961805467683,78.89947962850378,256935300
2010-07-07,80.77986907958984,80.87883393729794,78.42749781866311,78.511239547546,253769400
2010-07-08,81.57918548583984,81.67053583660412,80.62758061114388,81.45737727397386,210842100
2010-07-09,82.18821716308594,82.19583162910646,81.40409559890986,81.5563500705056,144999900
2010-07-12,82.24154663085938,82.40141564588528,81.57161850006436,81.91419413110006,131283600
2010-07-13,83.482421875,83.80976848054397,82.92668189525793,83.09416533595108,213025900
2010-07-14,83.47480010986328,83.80215249492691,82.87338499274,83.21596050374626,184426800
2010-07-15,83.49761199951172,83.78689776846221,82.34807177213577,83.44432236291203,232337900
2010-07-16,81.1985855102539,83.13985697326133,81.0387106975013,83.04850076713673,282693400
2010-07-19,81.67813873291016,81.9369724342611,80.86356530787278,81.49543224912512,186709000
2010-07-20,82.58409118652344,82.64498949256938,80.55907295099362,80.59713947439134,258162400
2010-07-21,81.51069641113281,83.03326476162236,81.17572951542117,83.010427165667,264527000
2010-07-22,83.33014678955078,83.6955656688428,82.46989795174072,82.4775066099601,274781300
2010-07-23,84.0533676147461,84.17517003217773,82.92666476079003,83.16266093765726,222020800
2010-07-26,84.9288558959961,85.01259761515588,83.96202760406523,84.19802382634994,184445700
2010-07-27,84.92122650146484,85.48457499523956,84.58625970661393,85.3932188307887,204855600
2010-07-28,84.37310028076172,85.00496734354084,84.09142313264518,84.74612778427297,163056200
2010-07-29,83.96202087402344,85.12678457316372,83.29209298258066,84.89839702864595,220149100
2010-07-30,83.94678497314453,84.39594555791638,82.9647337143754,83.10937372630528,220070600
2010-08-02,85.8424072265625,85.97943861362417,84.91363958182643,85.25621514541189,188263200
2010-08-03,85.43130493164062,85.85000771303264,85.1496277161269,85.62924042924857,146657300
2010-08-04,86.00227355957031,86.10885287865163,85.38563524086595,85.66730666637916,158171700
2010-08-05,85.91090393066406,85.95658492322326,85.32471776740432,85.4541346620266,140473800
2010-08-06,85.56072235107422,85.69775372591087,84.44163375793107,85.0658865081565,239728300
2010-08-09,86.01750183105469,86.16214769051626,85.50744280093113,85.9642121683274,120800400
2010-08-10,85.5531005859375,86.00987566852176,84.78420786706931,85.28665232652098,242916300
2010-08-11,83.20836639404297,84.26655098024644,83.07133500405286,84.23609891490003,273406900
2010-08-12,82.69827270507812,82.99517297844112,81.91415117244584,81.95221769288133,239542600
2010-08-13,82.4546890258789,82.94952491260024,82.35572417178962,82.43946589761033,158698500
2010-08-16,82.4166259765625,82.68307427477801,81.59443767795125,81.89133803998243,147895300
2010-08-17,83.42913055419922,84.03816022186227,82.8886194830135,83.12462152850506,172270300
2010-08-18,83.5813980102539,84.03055292719183,82.91146996514487,83.39107694887929,182922100
2010-08-19,82.1273193359375,83.35298709292483,81.78474384456379,83.14744295972787,265847600
2010-08-20,81.86088562011719,82.17301491676726,81.26708489863753,81.8837232158453,209714200
2010-08-23,81.54875183105469,82.65261141148923,81.51068530422458,82.2491317828909,163490300
2010-08-24,80.33829498291016,80.99299965001056,79.91197782596501,80.65803285061901,280677800
2010-08-25,80.65044403076172,80.95495304168894,79.39432403220717,79.89676854674674,272234800
2010-08-26,80.10990905761719,81.13764118286412,79.84345504043787,81.03106189924652,224439500
2010-08-27,81.35079956054688,81.43454125578491,79.40952325549848,80.61235323424897,272649000
2010-08-30,80.17082977294922,81.3888890259585,80.16322111351721,81.13766386941506,167238600
2010-08-31,80.17082977294922,80.68089455360507,79.54657701944359,79.87392942726586,273933100
2010-09-01,82.56887817382812,82.68307195790273,81.1985701893443,81.25185984749416,256828100
2010-09-02,83.3377685546875,83.35299168059557,82.5917076061881,82.7668054988819,156112200
2010-09-03,84.41881561279297,84.4949428812108,83.70320651176112,84.15236726926142,212197300
2010-09-07,83.4671630859375,84.12948214411355,83.39865032550635,84.02290286690845,141973700
2010-09-08,84.0533676147461,84.38832861878502,83.59659257700376,83.63465909952758,149924400
2010-09-09,84.44161987304688,85.02019733923588,84.21323815796363,84.99735974854116,147017900
2010-09-10,84.86798095703125,84.96694583050923,84.40359704400481,84.59391812940454,127819000
2010-09-13,85.81194305419922,85.98703514132266,85.36278242348476,85.70536374687103,178503500
2010-09-14,85.75862884521484,86.24585005581923,85.3246972730161,85.64443510344991,209823600
2010-09-15,86.08602142333984,86.18498628150667,85.24860993876712,85.50744378695929,168608400
2010-09-16,86.06317138671875,86.11646104235828,85.53026902218672,85.81956070263283,199962900
2010-09-17,86.09530639648438,86.60044657419976,85.85804677077424,86.51625654458053,195836900
2010-09-20,87.41170501708984,87.6030448860107,86.11824563463155,86.39377551301591,214555200
2010-09-21,87.23571014404297,87.8939141816209,86.87599011378286,87.48062503965365,268389100
2010-09-22,86.80709075927734,87.58776087816128,86.56217590299097,87.09793116558855,191322400
2010-09-23,86.10297393798828,86.99844346552777,85.85805904568949,86.09531870532005,202354300
2010-09-24,87.87860107421875,87.93983125202007,86.9831316209912,87.05966642362729,209671800
2010-09-27,87.45765686035156,88.00871681965111,87.37347265917725,87.90922215336764,128761800
2010-09-28,87.76378631591797,88.04697147773759,86.62340211590795,87.57244641071753,209207500
2010-09-29,87.61073303222656,87.94749319660576,87.26631763523014,87.54184761713464,179665800
2010-09-30,87.35050964355469,88.62100968197538,86.93721466139006,88.05464507940833,287106700
2010-10-01,87.71786499023438,88.10820002463237,87.19742022411386,88.00869953865481,174638700
2010-10-04,87.05970764160156,87.90160254765158,86.62345263687894,87.53423298537669,166153200
2010-10-05,88.81232452392578,89.02662426760917,87.76377981892628,87.86328029937219,229634100
2010-10-06,88.8046875,89.03429775200969,88.44496749682607,88.79703226780467,148626600
2010-10-07,88.697509765625,89.1873393662144,88.16176046473956,89.16437951606638,164860000
2010-10-08,89.19499206542969,89.43990685877584,88.48320753488788,88.8199675654498,177760100
2010-10-11,89.2791976928711,89.5241125290662,88.97305268781963,89.33277263081283,103098300
2010-10-12,89.55473327636719,89.81495275161588,88.51384369691115,88.98836293747773,182210000
2010-10-13,90.25121307373047,90.73339341463193,89.83791814119965,90.05222375895087,194347200
2010-10-14,89.89910888671875,90.32005886648543,89.33274460058323,90.16698349237552,217764300
2010-10-15,90.08283233642578,90.5803172981282,89.36339820521847,90.52674235389753,243705000
2010-10-18,90.52678680419922,90.82527675993848,89.78438661302019,90.11349167181397,141204800
2010-10-19,89.3404312133789,90.1976302526049,88.79702074343034,89.69249593866537,280604700
2010-10-20,90.21293640136719,90.64919113132194,89.44757681623743,89.5011517536273,200051800
2010-10-21,90.41193389892578,91.1466784666597,89.70780441808462,90.61858427564421,221585500
2010-10-22,90.5802993774414,90.71806432666882,90.31242470928525,90.54968429547644,108212400
2010-10-25,90.84818267822266,91.65946782931002,90.77930311667875,91.18494277260724,151145700
2010-10-26,90.8635025024414,90.95534192729602,90.2129479397204,90.3889773968457,158982900
2010-10-27,90.60330200195312,90.70280252511984,89.74610265917883,90.22827728948937,190024000
2010-10-28,90.61860656738281,91.16201135513501,90.18235169049825,91.12374102729704,168576000
2010-10-29,90.68746185302734,90.86349713899271,90.36601220654866,90.526737029788,144305500
2010-11-01,90.71807861328125,91.65181832295697,90.19763381637497,91.13137352605071,174074800
2010-11-02,91.43753051757812,91.65183031388888,91.15434530717805,91.39926019428056,158345900
2010-11-03,91.80487823486328,91.85845317128106,90.6568388779993,91.59823371988902,226702800
2010-11-04,93.5728759765625,93.61879568874224,91.82020161118758,92.82282092198479,215039400
2010-11-05,93.92493438720703,94.07800397695962,93.5116394877984,93.63409399175436,180654100
2010-11-08,93.74890899658203,93.90198444171853,93.3279646607268,93.63410387253745,156107100
2010-11-09,93.07540893554688,94.10098829987005,92.70038425567682,94.00149362458308,186621600
2010-11-10,93.4504165649414,93.49634211681396,92.34830258692715,93.05243209717563,221387400
2010-11-11,93.09835815429688,93.23612314084097,92.36361350580556,92.64679871126602,158017600
2010-11-12,91.9962158203125,92.87638047301212,91.57527157022484,92.47074084470421,239068800
2010-11-15,91.86613464355469,92.64680489918965,91.82787015760037,92.28708486367469,163940800
2010-11-16,90.43490600585938,91.45282998087397,89.9986453661273,91.29976037478745,299566200
2010-11-17,90.4808120727539,90.85583663856332,90.20528215197099,90.47315684183486,172308900
2010-11-18,91.81254577636719,92.14165066969919,91.3456759081699,91.35333113989321,197723700
2010-11-19,92.06512451171875,92.1033889954652,91.26914967547643,91.76663467803182,156852900
2010-11-22,91.98857116699219,92.02683564302738,90.9017561092938,91.60589137125861,181361000
2010-11-23,90.65684509277344,91.09309984471899,90.30478036657443,90.90175993879146,222309000
2010-11-24,91.9962158203125,92.01918151182709,91.21555164648613,91.23085626826588,140046100
2010-11-26,90.92474365234375,91.69775282124355,90.92474365234375,91.20027363862366,76007800
2010-11-29,91.20026397705078,91.44517884566137,90.1134487733121,90.69512377597394,223642300
2010-11-30,90.68746185302734,91.20790664032978,90.1670170657249,90.29713264197349,233930700
2010-12-01,92.61617279052734,92.79220223988526,91.98857811171293,91.99622750395929,221037200
2010-12-02,93.80245971679688,93.87134510912549,92.70799538346388,92.7615703156174,191213600
2010-12-03,94.0550537109375,94.1622036025339,93.4580740751201,93.48103393200059,151288900
2010-12-06,93.9555435180664,94.16984326582984,93.756548392616,93.85604303572612,103050500
2010-12-07,94.0091323852539,94.91225705553185,93.95555744037433,94.85868211065227,206581000
2010-12-08,94.35355377197266,94.43008858296005,93.68769449322735,94.12394933901048,138019200
2010-12-09,94.720947265625,94.91993664463494,94.2540772377665,94.88167215139438,123705100
2010-12-10,95.27195739746094,95.36379680446844,94.69793774674477,95.01173211940342,117571700
2010-12-13,95.33319091796875,95.82302060002247,95.3025758329366,95.70822133018989,133812700
2010-12-14,95.4173812866211,95.84598663938891,95.12654673661078,95.47861145690655,147249600
2010-12-15,94.98115539550781,95.61640546692824,94.82043052910605,95.24138077865747,160823100
2010-12-16,95.53216552734375,95.60105091367467,94.71323115616866,95.0423359505229,185035200
2010-12-17,95.63452911376953,95.75762762441384,95.26522184195669,95.46526352543614,141075300
2010-12-20,95.86536407470703,96.09618190883613,95.38834916008754,95.89614017725367,119085500
2010-12-21,96.47315979003906,96.53471198294442,96.07308227603461,96.16540469545245,94965500
2010-12-22,96.7732162475586,96.80399234301093,96.48854763701937,96.54240433657598,78878100
2010-12-23,96.63473510742188,96.77322461396038,96.39622768447134,96.66551120553494,70053700
2010-12-27,96.67320251464844,96.76552493505244,96.20387731112721,96.27311912643022,58126000
2010-12-28,96.81170654296875,96.90402897722686,96.55780810887666,96.86556325293303,55309100
2010-12-29,96.88092803955078,97.0963548342036,96.86554292704983,96.92709511693347,58033100
2010-12-30,96.72705841064453,97.0425031276305,96.58087341963578,96.78861060369454,76616900
2010-12-31,96.7501220703125,96.84245034371675,96.4269819183064,96.58085650404097,91218900
2011-01-03,97.7503433227539,98.17350145003118,96.71166912411807,97.48874943267205,138725200
2011-01-04,97.69649505615234,97.99655469101934,97.08868029400256,97.96577859129698,137409700
2011-01-05,98.20426940917969,98.26582159820892,97.29639516578796,97.3887234493318,133975300
2011-01-06,98.01192474365234,98.35045591863278,97.71956064613103,98.24274252112808,122519000
2011-01-07,97.819580078125,98.3042903744563,97.05789079247867,98.1427202756792,156034600
2011-01-10,97.69649505615234,97.83498456993256,97.09636991647754,97.38873992886955,122401700
2011-01-11,98.04270935058594,98.28121677006182,97.67340204854997,98.05040484248723,110287000
2011-01-12,98.92748260498047,99.03519598954203,98.06576965854883,98.64281403289888,107929200
2011-01-13,98.76594543457031,99.01215426159098,98.51974834743267,98.96599304149537,129048400
2011-01-14,99.48143768310547,99.50451828343614,98.55817845024463,98.62742025123661,117677900
2011-01-18,99.65072631835938,99.74304874105816,99.2737235258713,99.38912655424478,114401300
2011-01-19,98.673583984375,99.66608504370059,98.41199601399504,99.56607301966024,151958400
2011-01-20,98.54280853271484,98.78900556882373,97.81188943636174,98.4504802417188,175745700
2011-01-21,98.76594543457031,99.38145576223894,98.65823200771952,99.15833928514913,151462900
2011-01-24,99.32755279541016,99.44295578509008,98.68126083357201,98.704341431508,113715500
2011-01-25,99.38143157958984,99.46606437579898,98.56588558332734,99.06598099918486,167552200
2011-01-26,99.7661361694336,100.05850618114846,99.4276049432125,99.62765252591494,141281500
2011-01-27,100.0123291015625,100.18159468782223,99.61224573950497,99.78920094700206,123302700
2011-01-28,98.26580810546875,100.28929348489895,98.10423803390687,100.12771754339803,295637300
2011-01-31,99.00444030761719,99.0813834912468,98.28891800736426,98.53512680307378,149249200
2011-02-01,100.58937072753906,100.76632594041295,99.54300695335759,99.60455914476593,167194300
2011-02-02,100.3969955444336,100.66627309673201,100.27389119716058,100.32774201166959,118323600
2011-02-03,100.6201171875,100.77399175973663,99.68916839454812,100.22003390778289,145886700
2011-02-04,100.90480041503906,100.94327199866527,100.19696788785724,100.65860341161363,134634800
2011-02-07,101.53571319580078,101.86654302531186,101.1202388286469,101.12794019018556,112439100
2011-02-08,101.997314453125,102.05116526637416,101.35102251500004,101.62800141994603,99072800
2011-02-09,101.76652526855469,102.04350425114073,101.25872851050033,101.72036406143698,146436700
2011-02-10,101.80500030517578,101.92040332688173,101.02022453793502,101.25104232122703,162708500
2011-02-11,102.41281127929688,102.54360528661557,101.38183846404569,101.40491906887367,137710300
2011-02-14,102.65899658203125,102.74362937002473,102.23584438194284,102.35124739289803,101690700
2011-02-15,102.3358383178711,102.49741424451979,101.80497282145843,102.34353967715916,119575400
2011-02-16,102.982177734375,103.10527040105318,102.47438086222454,102.68211808081016,130183500
2011-02-17,103.28992462158203,103.42840827084744,102.58978153283238,102.68211570555809,109810500
2011-02-18,103.50532531738281,103.6284296900051,103.14371356022927,103.38222094476052,130002400
2011-02-22,101.427978515625,103.52839529598305,101.15099957558716,102.42047953583175,233116400
2011-02-23,100.80479431152344,101.6126506556494,100.18159453573134,101.36644189787094,227584000
2011-02-24,100.73554229736328,101.12793604357242,99.78920231746342,100.69708245076858,260431400
2011-02-25,101.81268310546875,101.87423529288145,101.09714919919053,101.15870138660323,141686900
2011-02-28,102.44358825683594,102.57439401265516,101.85117037403668,102.18970158699692,141585500
2011-03-01,100.73554229736328,102.85905177601066,100.70477207211154,102.76672936037552,258565500
2011-03-02,100.95098114013672,101.42030632084007,100.28930976635627,100.59705897932767,200277400
2011-03-03,102.6897964477539,102.80519947882841,101.85885940437427,101.86654902648554,176480100
2011-03-04,101.92041015625,102.81289938351259,101.25104910574352,102.61285181264422,277202300
2011-03-07,101.1202621459961,102.4513066122657,100.58939637203424,102.22048877060922,216790400
2011-03-08,102.0050277709961,102.32816794519542,100.84326106805,101.28180425450653,174615000
2011-03-09,101.85883331298828,102.17428383696328,101.25102460521913,101.80498249224124,153806000
2011-03-10,99.97384643554688,100.92787591795269,99.87382267114816,100.78939231174995,301291800
2011-03-11,100.66629791259766,101.02790968443232,99.62763554361096,99.6507161469298,225621800
2011-03-14,100.0584945678711,100.38932439335568,99.29679939727971,100.01233335872257,234974100
2011-03-15,98.91209411621094,99.5045236161635,97.32716352921459,97.39640533391744,359585400
2011-03-16,97.08100128173828,98.9198368651739,96.38855359528958,98.59668482826147,468670300
2011-03-17,98.36585998535156,98.78132854290088,97.78882130041215,98.48126889632766,254303700
2011-03-18,98.7236099243164,99.58906634587959,98.53042816110101,99.55815066087283,230435400
2011-03-21,100.25361633300781,100.4622441566918,99.83633710388064,99.95225324125134,153992600
2011-03-22,99.90591430664062,100.36955543491132,99.81319079733996,100.23819319977414,129538600
2011-03-23,100.19180297851562,100.45452737414442,99.15635144923958,99.62770368151928,148603100
2011-03-24,101.14999389648438,101.29681396283029,100.19954266551133,100.76363026541931,159129800
2011-03-25,101.4591064453125,101.89955491671596,101.14228539253214,101.41274468946835,155642800
2011-03-28,101.21178436279297,101.93814966668269,101.18088046919037,101.67542530298438,109762400
2011-03-29,101.89179992675781,101.92270382399879,100.79452881605846,101.12679582264025,129798800
2011-03-30,102.59496307373047,102.89632612029368,102.27814218632669,102.42496219711761,135835000
2011-03-31,102.4559097290039,102.74182684739074,102.3477283787957,102.46364454815776,132537100
2011-04-01,102.88861846923828,103.36771733476594,102.6413519048945,103.0895350805786,153850100
2011-04-04,102.97359466552734,103.29041556192372,102.67996642648905,103.10495683920625,100768900
2011-04-05,102.95818328857422,103.41408953738662,102.72636275482623,102.77272450339939,120791500
2011-04-06,103.28272247314453,103.54544689665282,102.86544317380165,103.45272340385732,120411600
2011-04-07,103.01998901367188,103.52997997019695,102.50998626626624,103.09725465393056,170731500
2011-04-08,102.66451263427734,103.53769794238625,102.23951041391997,103.47587836570894,147945400
2011-04-11,102.35543060302734,103.12042283914533,102.1081522865066,102.77269802355724,121385400
2011-04-12,101.5904541015625,101.98454076055468,101.219548317165,101.78363591710652,161187400
2011-04-13,101.58268737792969,102.13903991977007,101.19632391303564,102.0617743013176,162059000
2011-04-14,101.65997314453125,101.81451620294256,100.6631603955307,100.99542738157103,161220400
